ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id
ENSG00000081320	STK17B	2	196133583	196176503	protein_coding	9262
ENSG00000082213	C5orf22	5	31532287	31555053	protein_coding	55322
ENSG00000082258	CCNT2	2	134918235	134959342	protein_coding	905
ENSG00000083093	PALB2	16	23603160	23641321	protein_coding	79728
ENSG00000083457	ITGAE	17	3714628	3801188	protein_coding	3682
ENSG00000083535	PIBF1	13	72782133	73016461	protein_coding	10464
ENSG00000083642	PDS5B	13	32586452	32778019	protein_coding	23047
ENSG00000083750	RRAGB	X	55717749	55758774	protein_coding	10325
ENSG00000083799	CYLD	16	50742050	50801935	protein_coding	1540
ENSG00000083937	CHMP2B	3	87227271	87255556	protein_coding	25978
ENSG00000084072	PPIE	1	39692182	39763914	protein_coding	10450
ENSG00000084110	HAL	12	95972662	95996365	protein_coding	3034
ENSG00000084112	SSH1	12	108778191	108857590	protein_coding	54434
ENSG00000084652	TXLNA	1	32179675	32198285	protein_coding	200081
ENSG00000084731	KIF3C	2	25926598	25982749	protein_coding	3797
ENSG00000085224	ATRX	X	77504880	77786233	protein_coding	546
ENSG00000085274	MYNN	3	169773396	169789716	protein_coding	55892
ENSG00000085276	MECOM	3	169083499	169663775	protein_coding	2122
ENSG00000085433	WDR47	1	108970214	109042113	protein_coding	22911
ENSG00000085760	MTIF2	2	55236595	55269347	protein_coding	4528
ENSG00000085788	DDHD2	8	38225218	38275558	protein_coding	23259
ENSG00000085840	ORC1	1	52372829	52404423	protein_coding	4998
ENSG00000086061	DNAJA1	9	33025273	33039907	protein_coding	3301
ENSG00000086504	MRPL28	16	366969	371289	protein_coding	10573
ENSG00000086548	CEACAM6	19	41750977	41772211	protein_coding	4680
ENSG00000086717	PPEF1	X	18675909	18827921	protein_coding	5475
ENSG00000087008	ACOX3	4	8366282	8440723	protein_coding	8310
ENSG00000087088	BAX	19	48954815	48961798	protein_coding	581
ENSG00000087152	ATXN7L3	17	44191805	44200113	protein_coding	56970
ENSG00000087206	UIMC1	5	176905005	177022633	protein_coding	51720
ENSG00000087253	LPCAT2	16	55509072	55586666	protein_coding	54947
ENSG00000087274	ADD1	4	2843844	2930076	protein_coding	118
ENSG00000087299	L2HGDH	14	50237563	50312229	protein_coding	79944
ENSG00000087301	TXNDC16	14	52430596	52552522	protein_coding	57544
ENSG00000087495	PHACTR3	20	59577509	59847711	protein_coding	116154
ENSG00000087502	ERGIC2	12	29337352	29381189	protein_coding	51290
ENSG00000088002	SULT2B1	19	48552172	48599425	protein_coding	6820
ENSG00000088205	DDX18	2	117814691	117832377	protein_coding	8886
ENSG00000088320	REM1	20	31475288	31484895	protein_coding	28954
ENSG00000088386	SLC15A1	13	98683801	98752672	protein_coding	6564
ENSG00000088538	DOCK3	3	50674927	51384198	protein_coding	1795
ENSG00000088766	CRLS1	20	6006093	6040053	protein_coding	54675
ENSG00000088812	ATRN	20	3471018	3651118	protein_coding	8455
ENSG00000088836	SLC4A11	20	3227417	3239559	protein_coding	83959
ENSG00000088876	ZNF343	20	2481817	2524702	protein_coding	79175
ENSG00000088881	EBF4	20	2692780	2760108	protein_coding	57593
ENSG00000088930	XRN2	20	21303331	21389825	protein_coding	22803
ENSG00000088992	TESC	12	117038923	117099479	protein_coding	54997
ENSG00000089009	RPL6	12	112405189	112418838	protein_coding	6128
ENSG00000089012	SIRPG	20	1629152	1657779	protein_coding	55423
ENSG00000089127	OAS1	12	112905856	112933219	protein_coding	4938
ENSG00000089154	GCN1	12	120127202	120194715	protein_coding	10985
ENSG00000089163	SIRT4	12	120302316	120313249	protein_coding	23409
ENSG00000089169	RPH3A	12	112570380	112898881	protein_coding	22895
ENSG00000089250	NOS1	12	117208142	117452170	protein_coding	4842
ENSG00000089876	DHX32	10	125836337	125896436	protein_coding	55760
ENSG00000089916	GPATCH2L	14	76151916	76254342	protein_coding	55668
ENSG00000090013	BLVRB	19	40447765	40465764	protein_coding	645
ENSG00000090060	PAPOLA	14	96501433	96567116	protein_coding	10914
ENSG00000090238	YPEL3	16	30092314	30096915	protein_coding	83719
ENSG00000090382	LYZ	12	69348381	69354234	protein_coding	4069
ENSG00000090402	SI	3	164978898	165078496	protein_coding	6476
ENSG00000090530	P3H2	3	189956728	190122437	protein_coding	55214
ENSG00000090565	RAB11FIP3	16	425649	523011	protein_coding	9727
ENSG00000090659	CD209	19	7739993	7747564	protein_coding	30835
ENSG00000090686	USP48	1	21678298	21783606	protein_coding	84196
ENSG00000090932	DLL3	19	39498895	39508481	protein_coding	10683
ENSG00000091010	POU4F3	5	146338839	146341728	protein_coding	5459
ENSG00000091513	TF	3	133746040	133796641	protein_coding	7018
ENSG00000091536	MYO15A	17	18108756	18179802	protein_coding	51168
ENSG00000091622	PITPNM3	17	6451263	6556555	protein_coding	83394
ENSG00000091831	ESR1	6	151656691	152129619	protein_coding	2099
ENSG00000092054	MYH7	14	23412740	23435660	protein_coding	4625
ENSG00000092108	SCFD1	14	30622291	30737694	protein_coding	23256
ENSG00000092201	SUPT16H	14	21351476	21384019	protein_coding	11198
ENSG00000092421	SEMA6A	5	116443555	116574823	protein_coding	57556
ENSG00000092439	TRPM7	15	50552473	50686797	protein_coding	54822
ENSG00000092470	WDR76	15	43826980	43868412	protein_coding	79968
ENSG00000092529	CAPN3	15	42359498	42412949	protein_coding	825
ENSG00000092531	SNAP23	15	42491233	42545356	protein_coding	8773
ENSG00000092758	COL9A3	20	62816244	62841159	protein_coding	1299
ENSG00000092931	MFSD11	17	76735865	76781449	protein_coding	79157
ENSG00000093010	COMT	22	19941371	19969975	protein_coding	1312
ENSG00000095139	ARCN1	11	118572390	118603033	protein_coding	372
ENSG00000095209	TMEM38B	9	105694541	105776629	protein_coding	55151
ENSG00000095261	PSMD5	9	120815496	120842951	protein_coding	5711
ENSG00000095319	NUP188	9	128947699	129007096	protein_coding	23511
ENSG00000095321	CRAT	9	129094142	129111189	protein_coding	1384
ENSG00000095383	TBC1D2	9	98199011	98255649	protein_coding	55357
ENSG00000095464	PDE6C	10	93612537	93666010	protein_coding	5146
ENSG00000095627	TDRD1	10	114179270	114232666	protein_coding	56165
ENSG00000095713	CRTAC1	10	97865000	98030828	protein_coding	55118
ENSG00000095917	TPSD1	16	1256059	1259008	protein_coding	23430
ENSG00000095932	SMIM24	19	3473986	3480525	protein_coding	284422
ENSG00000095970	TREM2	6	41158506	41163186	protein_coding	54209
ENSG00000096060	FKBP5	6	35573585	35728583	protein_coding	2289
ENSG00000096063	SRPK1	6	35832966	35921342	protein_coding	6732
ENSG00000096080	MRPS18A	6	43671202	43687791	protein_coding	55168
ENSG00000096092	TMEM14A	6	52671113	52686588	protein_coding	28978
ENSG00000096968	JAK2	9	4984390	5129948	protein_coding	3717
ENSG00000097007	ABL1	9	130713043	130887675	protein_coding	25
ENSG00000097021	ACOT7	1	6264269	6393767	protein_coding	11332
ENSG00000097096	SYDE2	1	85156889	85201724	protein_coding	84144
ENSG00000099139	PCSK5	9	75890644	76362975	protein_coding	5125
ENSG00000099203	TMED1	19	10832067	10836318	protein_coding	11018
ENSG00000099219	ERMP1	9	5749832	5879537	protein_coding	79956
ENSG00000099330	OCEL1	19	17226213	17229219	protein_coding	79629
ENSG00000099331	MYO9B	19	17075777	17214537	protein_coding	4650
ENSG00000099622	CIRBP	19	1259384	1274880	protein_coding	1153
ENSG00000099800	TIMM13	19	2425625	2427586	protein_coding	26517
ENSG00000099817	POLR2E	19	1086574	1095380	protein_coding	5434
ENSG00000099864	PALM	19	708935	748329	protein_coding	5064
ENSG00000099866	MADCAM1	19	489176	505343	protein_coding	8174
ENSG00000099899	TRMT2A	22	20111875	20117392	protein_coding	27037
ENSG00000099953	MMP11	22	23768226	23784316	protein_coding	4320
ENSG00000099968	BCL2L13	22	17628855	17730855	protein_coding	23786
ENSG00000099991	CABIN1	22	24011192	24178628	protein_coding	23523
ENSG00000100012	SEC14L3	22	30447959	30472017	protein_coding	266629
ENSG00000100038	TOP3B	22	21957025	21982813	protein_coding	8940
ENSG00000100077	GRK3	22	25564675	25729294	protein_coding	157
ENSG00000100079	LGALS2	22	37570248	37582616	protein_coding	3957
ENSG00000100083	GGA1	22	37608725	37633564	protein_coding	26088
ENSG00000100084	HIRA	22	19330698	19447450	protein_coding	7290
ENSG00000100122	CRYBB1	22	26599278	26618027	protein_coding	1414
ENSG00000100139	MICALL1	22	37905657	37942822	protein_coding	85377
ENSG00000100151	PICK1	22	38056311	38075701	protein_coding	9463
ENSG00000100154	TTC28	22	27978014	28679840	protein_coding	23331
ENSG00000100209	HSCB	22	28742039	28757515	protein_coding	150274
ENSG00000100211	CBY1	22	38656636	38673854	protein_coding	25776
ENSG00000100227	POLDIP3	22	42583721	42614962	protein_coding	84271
ENSG00000100239	PPP6R2	22	50343304	50445090	protein_coding	9701
ENSG00000100253	MIOX	22	50486784	50490648	protein_coding	55586
ENSG00000100281	HMGXB4	22	35257452	35295807	protein_coding	10042
ENSG00000100285	NEFH	22	29480218	29491390	protein_coding	4744
ENSG00000100288	CHKB	22	50578959	50601455	protein_coding	1120
ENSG00000100302	RASD2	22	35540831	35553999	protein_coding	23551
ENSG00000100307	CBX7	22	39120167	39152680	protein_coding	23492
ENSG00000100319	ZMAT5	22	29730956	29767011	protein_coding	55954
ENSG00000100320	RBFOX2	22	35738736	36028824	protein_coding	23543
ENSG00000100335	MIEF1	22	39499432	39518132	protein_coding	54471
ENSG00000100350	FOXRED2	22	36487190	36507221	protein_coding	80020
ENSG00000100373	UPK3A	22	45284949	45295874	protein_coding	7380
ENSG00000100380	ST13	22	40824535	40856639	protein_coding	6767
ENSG00000100393	EP300	22	41092592	41180077	protein_coding	2033
ENSG00000100416	TRMU	22	46330875	46357340	protein_coding	55687
ENSG00000100429	HDAC10	22	50245183	50251405	protein_coding	83933
ENSG00000100439	ABHD4	14	22598290	22612963	protein_coding	63874
ENSG00000100441	KHNYN	14	24429286	24441843	protein_coding	23351
ENSG00000100503	NIN	14	50719763	50831162	protein_coding	51199
ENSG00000100532	CGRRF1	14	54509812	54539292	protein_coding	10668
ENSG00000100554	ATP6V1D	14	67294371	67360265	protein_coding	51382
ENSG00000100558	PLEK2	14	67386984	67412167	protein_coding	26499
ENSG00000100565	LRRC74A	14	76826372	76870304	protein_coding	145497
ENSG00000100577	GSTZ1	14	77320996	77331597	protein_coding	2954
ENSG00000100580	TMED8	14	77335029	77377094	protein_coding	283578
ENSG00000100583	SAMD15	14	77376689	77392163	protein_coding	161394
ENSG00000100596	SPTLC2	14	77505997	77616637	protein_coding	9517
ENSG00000100601	ALKBH1	14	77672404	77708023	protein_coding	8846
ENSG00000100603	SNW1	14	77717599	77761207	protein_coding	22938
ENSG00000100604	CHGA	14	92923150	92935285	protein_coding	1113
ENSG00000100647	SUSD6	14	69611596	69715144	protein_coding	9766
ENSG00000100697	DICER1	14	95086228	95158010	protein_coding	23405
ENSG00000100815	TRIP11	14	91965991	92040896	protein_coding	9321
ENSG00000100865	CINP	14	102341102	102362916	protein_coding	51550
ENSG00000100941	PNN	14	39175183	39183220	protein_coding	5411
ENSG00000101000	PROCR	20	35172072	35216240	protein_coding	10544
ENSG00000101040	ZMYND8	20	47209214	47356889	protein_coding	23613
ENSG00000101076	HNF4A	20	44355699	44432845	protein_coding	3172
ENSG00000101084	RAB5IF	20	36605779	36612557	protein_coding	55969
ENSG00000101096	NFATC2	20	51386957	51562831	protein_coding	4773
ENSG00000101104	PABPC1L	20	44910060	44959035	protein_coding	80336
ENSG00000101109	STK4	20	44966494	45080021	protein_coding	6789
ENSG00000101158	NELFCD	20	58981208	58995133	protein_coding	51497
ENSG00000101180	HRH3	20	62214960	62220278	protein_coding	11255
ENSG00000101182	PSMA7	20	62136733	62143440	protein_coding	5688
ENSG00000101188	NTSR1	20	62708836	62762771	protein_coding	4923
ENSG00000101210	EEF1A2	20	63488013	63499239	protein_coding	1917
ENSG00000101213	PTK6	20	63528001	63537376	protein_coding	5753
ENSG00000101246	ARFRP1	20	63698642	63708025	protein_coding	10139
ENSG00000101255	TRIB3	20	362835	397559	protein_coding	57761
ENSG00000101337	TM9SF4	20	32109714	32167258	protein_coding	9777
ENSG00000101342	TLDC2	20	36876121	36894235	protein_coding	140711
ENSG00000101353	MROH8	20	37101226	37179588	protein_coding	140699
ENSG00000101365	IDH3B	20	2658395	2664219	protein_coding	3420
ENSG00000101400	SNTA1	20	33407957	33443763	protein_coding	6640
ENSG00000101417	PXMP4	20	33702758	33720319	protein_coding	11264
ENSG00000101443	WFDC2	20	45469753	45481532	protein_coding	10406
ENSG00000101452	DHX35	20	38962299	39039723	protein_coding	60625
ENSG00000101457	DNTTIP1	20	45791954	45811427	protein_coding	116092
ENSG00000101464	PIGU	20	34560542	34698790	protein_coding	128869
ENSG00000101473	ACOT8	20	45841721	45857405	protein_coding	10005
ENSG00000101557	USP14	18	158383	214629	protein_coding	9097
ENSG00000101638	ST8SIA5	18	46667821	46759257	protein_coding	29906
ENSG00000101680	LAMA1	18	6941742	7117797	protein_coding	284217
ENSG00000101745	ANKRD12	18	9136228	9285985	protein_coding	23253
ENSG00000101746	NOL4	18	33851100	34224952	protein_coding	8715
ENSG00000101811	CSTF2	X	100820391	100841520	protein_coding	1478
ENSG00000101842	VSIG1	X	108044970	108079184	protein_coding	340547
ENSG00000101868	POLA1	X	24693873	24996986	protein_coding	5422
ENSG00000101890	GUCY2F	X	109372906	109482086	protein_coding	2986
ENSG00000101916	TLR8	X	12906620	12923169	protein_coding	51311
ENSG00000101940	WDR13	X	48590042	48608869	protein_coding	64743
ENSG00000101958	GLRA2	X	14529298	14731812	protein_coding	2742
ENSG00000101974	ATP11C	X	139726346	139945276	protein_coding	286410
ENSG00000102001	CACNA1F	X	49205063	49233371	protein_coding	778
ENSG00000102007	PLP2	X	49171898	49175235	protein_coding	5355
ENSG00000102053	ZC3H12B	X	65034788	65507887	protein_coding	340554
ENSG00000102078	SLC25A14	X	130339888	130373361	protein_coding	9016
ENSG00000102096	PIM2	X	48913182	48919024	protein_coding	11040
ENSG00000102100	SLC35A2	X	48903180	48911958	protein_coding	7355
ENSG00000102103	PQBP1	X	48890197	48903402	protein_coding	10084
ENSG00000102104	RS1	X	18639688	18672108	protein_coding	6247
ENSG00000102125	TAFAZZIN	X	154411524	154421726	protein_coding	6901
ENSG00000102230	PCYT1B	X	24558087	24672677	protein_coding	9468
ENSG00000102271	KLHL4	X	87517409	87670050	protein_coding	56062
ENSG00000102362	SYTL4	X	100671783	100732123	protein_coding	94121
ENSG00000102401	ARMCX3	X	101622797	101627843	protein_coding	51566
ENSG00000102409	BEX4	X	103215108	103217246	protein_coding	56271
ENSG00000102452	NALCN	13	101053776	101416508	protein_coding	259232
ENSG00000102466	FGF14	13	101710804	102402457	protein_coding	2259
ENSG00000102595	UGGT2	13	95801580	96053482	protein_coding	55757
ENSG00000102710	SUPT20H	13	37009312	37059713	protein_coding	55578
ENSG00000102755	FLT1	13	28300346	28495145	protein_coding	2321
ENSG00000102763	VWA8	13	41566835	41961120	protein_coding	23078
ENSG00000102870	ZNF629	16	30778456	30787205	protein_coding	23361
ENSG00000102882	MAPK3	16	30114105	30123506	protein_coding	5595
ENSG00000102886	GDPD3	16	30104810	30113537	protein_coding	79153
ENSG00000102890	ELMO3	16	67199111	67204029	protein_coding	79767
ENSG00000102900	NUP93	16	56730118	56850286	protein_coding	9688
ENSG00000102904	TSNAXIP1	16	67806765	67832148	protein_coding	55815
ENSG00000103018	CYB5B	16	69398402	69466264	protein_coding	80777
ENSG00000103035	PSMD7	16	74296814	74306288	protein_coding	5713
ENSG00000103061	SLC7A6OS	16	68284503	68310946	protein_coding	84138
ENSG00000103064	SLC7A6	16	68264516	68301823	protein_coding	9057
ENSG00000103067	ESRP2	16	68229033	68238102	protein_coding	80004
ENSG00000103089	FA2H	16	74712955	74774831	protein_coding	79152
ENSG00000103126	AXIN1	16	287440	352723	protein_coding	8312
ENSG00000103196	CRISPLD2	16	84819985	84920768	protein_coding	83716
ENSG00000103227	LMF1	16	853634	981318	protein_coding	64788
ENSG00000103245	CIAO3	16	729760	741329	protein_coding	64428
ENSG00000103249	CLCN7	16	1444934	1475077	protein_coding	1186
ENSG00000103254	ANTKMT	16	720581	722590	protein_coding	65990
ENSG00000103264	FBXO31	16	87326987	87392142	protein_coding	79791
ENSG00000103266	STUB1	16	680224	682870	protein_coding	10273
ENSG00000103274	NUBP1	16	10743786	10769351	protein_coding	4682
ENSG00000103326	CAPN15	16	527712	554636	protein_coding	6650
ENSG00000103335	PIEZO1	16	88715338	88785220	protein_coding	9780
ENSG00000103342	GSPT1	16	11868128	11916082	protein_coding	2935
ENSG00000103381	CPPED1	16	12659799	12803887	protein_coding	55313
ENSG00000103404	USP31	16	23061406	23149452	protein_coding	57478
ENSG00000103429	BFAR	16	14632931	14669236	protein_coding	51283
ENSG00000103460	TOX3	16	52436417	52547802	protein_coding	27324
ENSG00000103489	XYLT1	16	17101769	17470960	protein_coding	64131
ENSG00000103494	RPGRIP1L	16	53598153	53703938	protein_coding	23322
ENSG00000103495	MAZ	16	29806106	29811164	protein_coding	4150
ENSG00000103512	NOMO1	16	14833721	14896157	protein_coding	23420
ENSG00000103653	CSK	15	74782080	74803197	protein_coding	1445
ENSG00000103723	AP3B2	15	82659281	82710112	protein_coding	8120
ENSG00000103742	IGDCC4	15	65381484	65422947	protein_coding	57722
ENSG00000103852	TTC23	15	99136323	99251223	protein_coding	64927
ENSG00000103855	CD276	15	73683966	73714514	protein_coding	80381
ENSG00000103932	RPAP1	15	41517176	41544269	protein_coding	26015
ENSG00000103966	EHD4	15	41895933	41972557	protein_coding	30844
ENSG00000103995	CEP152	15	48712928	48811146	protein_coding	22995
ENSG00000104043	ATP8B4	15	49858238	50182817	protein_coding	79895
ENSG00000104044	OCA2	15	27754875	28099315	protein_coding	4948
ENSG00000104055	TGM5	15	43232590	43266928	protein_coding	9333
ENSG00000104131	EIF3J	15	44537125	44563029	protein_coding	8669
ENSG00000104133	SPG11	15	44554818	44663688	protein_coding	80208
ENSG00000104177	MYEF2	15	48134632	48178353	protein_coding	50804
ENSG00000104213	PDGFRL	8	17576433	17644071	protein_coding	5157
ENSG00000104237	RP1	8	54509422	54871720	protein_coding	6101
ENSG00000104299	INTS9	8	28767661	28890242	protein_coding	55756
ENSG00000104324	CPQ	8	96645242	97149654	protein_coding	10404
ENSG00000104327	CALB1	8	90058608	90095475	protein_coding	793
ENSG00000104499	GML	8	142834247	142916506	protein_coding	2765
ENSG00000104529	EEF1D	8	143579697	143599541	protein_coding	1936
ENSG00000104537	ANXA13	8	123680794	123737402	protein_coding	312
ENSG00000104549	SQLE	8	124998497	125022283	protein_coding	6713
ENSG00000104626	ERI1	8	9002147	9116746	protein_coding	90459
ENSG00000104635	SLC39A14	8	22367278	22434129	protein_coding	23516
ENSG00000104679	R3HCC1	8	23270120	23296279	protein_coding	203069
ENSG00000104687	GSR	8	30678066	30727846	protein_coding	2936
ENSG00000104689	TNFRSF10A	8	23190452	23225102	protein_coding	8797
ENSG00000104738	MCM4	8	47960185	47978160	protein_coding	4173
ENSG00000104814	MAP4K1	19	38587641	38618882	protein_coding	11184
ENSG00000104824	HNRNPL	19	38836370	38852347	protein_coding	3191
ENSG00000104825	NFKBIB	19	38899700	38908893	protein_coding	4793
ENSG00000104826	LHB	19	49015980	49017091	protein_coding	3972
ENSG00000104835	SARS2	19	38915266	38930763	protein_coding	54938
ENSG00000104856	RELB	19	45001461	45038192	protein_coding	5971
ENSG00000104863	LIN7B	19	49114324	49118460	protein_coding	64130
ENSG00000104881	PPP1R13L	19	45379638	45406349	protein_coding	10848
ENSG00000104883	PEX11G	19	7476875	7497449	protein_coding	92960
ENSG00000104884	ERCC2	19	45349837	45370918	protein_coding	2068
ENSG00000104886	PLEKHJ1	19	2230084	2237704	protein_coding	55111
